species_rank,species_common_name,species_scientific_name,species_slug,target_sample_count,selection_bucket,reuse_old_pass_allowed,selection_rank,selected_for_v2_review,recording_cap_applied,audio_event_id,recording_id,audio_recording_uuid,score,quality_score,event_start_s,event_end_s,duration_s,low_frequency_hertz,high_frequency_hertz,diel_bin,season,sample_local_date,recording_duration_s,canonical_file_name,notes_relative_path,source_annotation_csv,listen_url,library_url,candidate_status,reject_reason,warning_reason,reused_from_prior_library,prior_library_path,prior_retrieval_audio_path,prior_retrieval_spectrogram_path,prior_source_audio_path,prior_notes
45,Black-eared Cuckoo,Chrysococcyx osculans,black_eared_cuckoo,50,50_to_100,false,37,true,10,6934347,1675776,fa380b82-eaaf-496c-9f81-13c1aaf0c279,0.835300,0.835300,1854.0000,1866.0000,12.0000,,,afternoon,winter,2025-06-03,7194.8423,20250603T120000+1000_Bowra-Dry-A_1675776.flac,harvest_145/65/257/157/20250603_AAO/20250603T120000+1000_REC.flac,resources/site_257_bowra-dry-a/all_items_annotation/site_257_item_1675776/site_257_item_1675776.csv,https://data.acousticobservatory.org/listen/1675776?start=1830&end=1860,https://data.acousticobservatory.org/library/1675776/audio_events/6934347,candidate,,longer_than_recommended_8.0s; missing_annotation_frequency_box,false,,,,,
45,Black-eared Cuckoo,Chrysococcyx osculans,black_eared_cuckoo,50,50_to_100,false,38,true,10,1272253,1539686,6ba40d07-b67c-4b90-a799-34a768c81292,0.830000,0.830000,4572.0000,4587.0000,15.0000,,,afternoon,winter,2024-08-03,7074.842,20240803T140200+1000_Bowra-Dry-A_1539686.flac,harvest_125/65/257/1120/20240803_AAO/20240803T140200+1000_REC.flac,resources/site_257_bowra-dry-a/all_items_annotation/site_257_item_1539686/site_257_item_1539686.csv,https://data.acousticobservatory.org/listen/1539686?start=4560&end=4590,https://data.acousticobservatory.org/library/1539686/audio_events/1272253,candidate,,longer_than_recommended_8.0s; missing_annotation_frequency_box,false,,,,,
45,Black-eared Cuckoo,Chrysococcyx osculans,black_eared_cuckoo,50,50_to_100,false,39,true,10,24019197,1535741,86e95d19-36b3-4854-b487-6a5e4921f05f,0.828800,0.828800,1044.0000,1053.0000,9.0000,,,morning,winter,2024-08-10,5008.823,20240810T083626+1000_Bowra-Dry-A_1535741.flac,harvest_125/65/257/1121/20240810_AAO/20240810T083626+1000_REC.flac,resources/site_257_bowra-dry-a/all_items_annotation/site_257_item_1535741/site_257_item_1535741.csv,https://data.acousticobservatory.org/listen/1535741?start=1020&end=1050,https://data.acousticobservatory.org/library/1535741/audio_events/24019197,candidate,,longer_than_recommended_8.0s; missing_annotation_frequency_box,false,,,,,
45,Black-eared Cuckoo,Chrysococcyx osculans,black_eared_cuckoo,50,50_to_100,false,40,true,10,24019199,1535741,86e95d19-36b3-4854-b487-6a5e4921f05f,0.828600,0.828600,1083.0000,1092.0000,9.0000,,,morning,winter,2024-08-10,5008.823,20240810T083626+1000_Bowra-Dry-A_1535741.flac,harvest_125/65/257/1121/20240810_AAO/20240810T083626+1000_REC.flac,resources/site_257_bowra-dry-a/all_items_annotation/site_257_item_1535741/site_257_item_1535741.csv,https://data.acousticobservatory.org/listen/1535741?start=1080&end=1110,https://data.acousticobservatory.org/library/1535741/audio_events/24019199,candidate,,longer_than_recommended_8.0s; missing_annotation_frequency_box,false,,,,,
45,Black-eared Cuckoo,Chrysococcyx osculans,black_eared_cuckoo,50,50_to_100,false,41,true,10,1272254,1539686,6ba40d07-b67c-4b90-a799-34a768c81292,0.796400,0.796400,4590.0000,4599.0000,9.0000,,,afternoon,winter,2024-08-03,7074.842,20240803T140200+1000_Bowra-Dry-A_1539686.flac,harvest_125/65/257/1120/20240803_AAO/20240803T140200+1000_REC.flac,resources/site_257_bowra-dry-a/all_items_annotation/site_257_item_1539686/site_257_item_1539686.csv,https://data.acousticobservatory.org/listen/1539686?start=4590&end=4620,https://data.acousticobservatory.org/library/1539686/audio_events/1272254,candidate,,longer_than_recommended_8.0s; missing_annotation_frequency_box,false,,,,,
45,Black-eared Cuckoo,Chrysococcyx osculans,black_eared_cuckoo,50,50_to_100,false,42,true,10,18973695,1539777,ad16b302-795e-4544-98f1-31cdf26383de,0.791300,0.791300,2538.0000,2547.0000,9.0000,,,morning,winter,2024-07-03,7194.842,20240703T080000+1000_Bowra-Dry-A_1539777.flac,harvest_125/65/257/1120/20240703_AAO/20240703T080000+1000_REC.flac,resources/site_257_bowra-dry-a/all_items_annotation/site_257_item_1539777/site_257_item_1539777.csv,https://data.acousticobservatory.org/listen/1539777?start=2520&end=2550,https://data.acousticobservatory.org/library/1539777/audio_events/18973695,candidate,,longer_than_recommended_8.0s; missing_annotation_frequency_box,false,,,,,
45,Black-eared Cuckoo,Chrysococcyx osculans,black_eared_cuckoo,50,50_to_100,false,43,true,10,6934345,1675776,fa380b82-eaaf-496c-9f81-13c1aaf0c279,0.778500,0.778500,1836.0000,1845.0000,9.0000,,,afternoon,winter,2025-06-03,7194.8423,20250603T120000+1000_Bowra-Dry-A_1675776.flac,harvest_145/65/257/157/20250603_AAO/20250603T120000+1000_REC.flac,resources/site_257_bowra-dry-a/all_items_annotation/site_257_item_1675776/site_257_item_1675776.csv,https://data.acousticobservatory.org/listen/1675776?start=1830&end=1860,https://data.acousticobservatory.org/library/1675776/audio_events/6934345,candidate,,longer_than_recommended_8.0s; missing_annotation_frequency_box,false,,,,,
45,Black-eared Cuckoo,Chrysococcyx osculans,black_eared_cuckoo,50,50_to_100,false,44,true,10,6545833,1401009,a4347069-0283-4bb9-ab51-97e1c5089252,0.752500,0.752500,6672.0000,6681.0000,9.0000,,,afternoon,spring,2023-11-24,7194.842,20231124T120000+1000_Bowra-Dry-A_1401009.flac,harvest_100/Bowra-Dry-A_257/257/1126/20231124_AAO/20231124T120000+1000_Rec.flac,resources/site_257_bowra-dry-a/all_items_annotation/site_257_item_1401009/site_257_item_1401009.csv,https://data.acousticobservatory.org/listen/1401009?start=6660&end=6690,https://data.acousticobservatory.org/library/1401009/audio_events/6545833,candidate,,longer_than_recommended_8.0s; missing_annotation_frequency_box,false,,,,,
45,Black-eared Cuckoo,Chrysococcyx osculans,black_eared_cuckoo,50,50_to_100,false,45,true,10,18973694,1539777,ad16b302-795e-4544-98f1-31cdf26383de,0.727600,0.727600,2508.0000,2517.0000,9.0000,,,morning,winter,2024-07-03,7194.842,20240703T080000+1000_Bowra-Dry-A_1539777.flac,harvest_125/65/257/1120/20240703_AAO/20240703T080000+1000_REC.flac,resources/site_257_bowra-dry-a/all_items_annotation/site_257_item_1539777/site_257_item_1539777.csv,https://data.acousticobservatory.org/listen/1539777?start=2490&end=2520,https://data.acousticobservatory.org/library/1539777/audio_events/18973694,candidate,,longer_than_recommended_8.0s; missing_annotation_frequency_box,false,,,,,
45,Black-eared Cuckoo,Chrysococcyx osculans,black_eared_cuckoo,50,50_to_100,false,46,true,10,9096188,1539238,3f1f0752-bae9-40f7-bfee-8464637a2925,0.711500,0.711500,3906.0000,3915.0000,9.0000,,,afternoon,winter,2024-07-23,7194.842,20240723T140000+1000_Bowra-Dry-A_1539238.flac,harvest_125/65/257/1120/20240723_AAO/20240723T140000+1000_REC.flac,resources/site_257_bowra-dry-a/all_items_annotation/site_257_item_1539238/site_257_item_1539238.csv,https://data.acousticobservatory.org/listen/1539238?start=3900&end=3930,https://data.acousticobservatory.org/library/1539238/audio_events/9096188,candidate,,longer_than_recommended_8.0s; missing_annotation_frequency_box,false,,,,,
45,Black-eared Cuckoo,Chrysococcyx osculans,black_eared_cuckoo,50,50_to_100,false,47,true,10,6545846,1401009,a4347069-0283-4bb9-ab51-97e1c5089252,0.705800,0.705800,7020.0000,7029.0000,9.0000,,,afternoon,spring,2023-11-24,7194.842,20231124T120000+1000_Bowra-Dry-A_1401009.flac,harvest_100/Bowra-Dry-A_257/257/1126/20231124_AAO/20231124T120000+1000_Rec.flac,resources/site_257_bowra-dry-a/all_items_annotation/site_257_item_1401009/site_257_item_1401009.csv,https://data.acousticobservatory.org/listen/1401009?start=7020&end=7050,https://data.acousticobservatory.org/library/1401009/audio_events/6545846,candidate,,longer_than_recommended_8.0s; missing_annotation_frequency_box,false,,,,,
45,Black-eared Cuckoo,Chrysococcyx osculans,black_eared_cuckoo,50,50_to_100,false,48,true,10,1272256,1539686,6ba40d07-b67c-4b90-a799-34a768c81292,0.700000,0.700000,4635.0000,4644.0000,9.0000,,,afternoon,winter,2024-08-03,7074.842,20240803T140200+1000_Bowra-Dry-A_1539686.flac,harvest_125/65/257/1120/20240803_AAO/20240803T140200+1000_REC.flac,resources/site_257_bowra-dry-a/all_items_annotation/site_257_item_1539686/site_257_item_1539686.csv,https://data.acousticobservatory.org/listen/1539686?start=4620&end=4650,https://data.acousticobservatory.org/library/1539686/audio_events/1272256,candidate,,longer_than_recommended_8.0s; missing_annotation_frequency_box,false,,,,,
45,Black-eared Cuckoo,Chrysococcyx osculans,black_eared_cuckoo,50,50_to_100,false,49,true,10,6934326,1675776,fa380b82-eaaf-496c-9f81-13c1aaf0c279,0.698700,0.698700,1482.0000,1491.0000,9.0000,,,afternoon,winter,2025-06-03,7194.8423,20250603T120000+1000_Bowra-Dry-A_1675776.flac,harvest_145/65/257/157/20250603_AAO/20250603T120000+1000_REC.flac,resources/site_257_bowra-dry-a/all_items_annotation/site_257_item_1675776/site_257_item_1675776.csv,https://data.acousticobservatory.org/listen/1675776?start=1470&end=1500,https://data.acousticobservatory.org/library/1675776/audio_events/6934326,candidate,,longer_than_recommended_8.0s; missing_annotation_frequency_box,false,,,,,
45,Black-eared Cuckoo,Chrysococcyx osculans,black_eared_cuckoo,50,50_to_100,false,50,true,10,15007948,1535943,41d146ad-7486-4dcb-8908-d242f4c25700,0.685900,0.685900,3447.0000,3456.0000,9.0000,,,morning,autumn,2024-03-25,7194.842,20240325T080000+1000_Bowra-Dry-A_1535943.flac,harvest_125/65/257/1120/20240325_AAO/20240325T080000+1000_REC.flac,resources/site_257_bowra-dry-a/all_items_annotation/site_257_item_1535943/site_257_item_1535943.csv,https://data.acousticobservatory.org/listen/1535943?start=3420&end=3450,https://data.acousticobservatory.org/library/1535943/audio_events/15007948,candidate,,longer_than_recommended_8.0s; missing_annotation_frequency_box,false,,,,,
15,Black-faced Cuckooshrike,Coracina novaehollandiae,black_faced_cuckooshrike,100,gt_100,false,1,true,10,4925930,1539179,a6ecc236-642a-472e-9840-f21732d7c285,0.999900,0.999900,1071.0000,1074.0000,3.0000,,,morning,winter,2024-07-18,2814.63,20240718T091300+1000_Bowra-Dry-A_1539179.flac,harvest_125/65/257/1120/20240718_AAO/20240718T091300+1000_REC.flac,resources/site_257_bowra-dry-a/all_items_annotation/site_257_item_1539179/site_257_item_1539179.csv,https://data.acousticobservatory.org/listen/1539179?start=1050&end=1080,https://data.acousticobservatory.org/library/1539179/audio_events/4925930,candidate,,missing_annotation_frequency_box,false,,,,,
15,Black-faced Cuckooshrike,Coracina novaehollandiae,black_faced_cuckooshrike,100,gt_100,false,2,true,10,1617298,445690,b0f273d4-5fc7-42e2-9608-44e99473a199,0.999900,0.999900,5538.0000,5541.0000,3.0000,,,afternoon,spring,2020-09-13,7194.842,20200913T160000+1000_Bowra-Dry-A_445690.flac,20210614_65/257/474/20200913_AAO/20200913T160000+1000_REC.flac,resources/site_257_bowra-dry-a/all_items_annotation/site_257_item_445690/site_257_item_445690.csv,https://data.acousticobservatory.org/listen/445690?start=5520&end=5550,https://data.acousticobservatory.org/library/445690/audio_events/1617298,candidate,,missing_annotation_frequency_box,false,,,,,
15,Black-faced Cuckooshrike,Coracina novaehollandiae,black_faced_cuckooshrike,100,gt_100,false,3,true,10,4925937,1539179,a6ecc236-642a-472e-9840-f21732d7c285,0.999700,0.999700,1167.0000,1170.0000,3.0000,,,morning,winter,2024-07-18,2814.63,20240718T091300+1000_Bowra-Dry-A_1539179.flac,harvest_125/65/257/1120/20240718_AAO/20240718T091300+1000_REC.flac,resources/site_257_bowra-dry-a/all_items_annotation/site_257_item_1539179/site_257_item_1539179.csv,https://data.acousticobservatory.org/listen/1539179?start=1140&end=1170,https://data.acousticobservatory.org/library/1539179/audio_events/4925937,candidate,,missing_annotation_frequency_box,false,,,,,
15,Black-faced Cuckooshrike,Coracina novaehollandiae,black_faced_cuckooshrike,100,gt_100,false,4,true,10,18314803,214495,c406134d-8481-4211-a70f-782dea093c14,0.999700,0.999700,4329.0000,4332.0000,3.0000,,,dawn,spring,2019-10-21,7194.749,20191021T060000+1000_Bowra-Dry-A_214495.flac,20200506_65/257/0591/20191021_AAO/20191021T060000+1000_REC.flac,resources/site_257_bowra-dry-a/all_items_annotation/site_257_item_214495/site_257_item_214495.csv,https://data.acousticobservatory.org/listen/214495?start=4320&end=4350,https://data.acousticobservatory.org/library/214495/audio_events/18314803,candidate,,missing_annotation_frequency_box,false,,,,,
15,Black-faced Cuckooshrike,Coracina novaehollandiae,black_faced_cuckooshrike,100,gt_100,false,5,true,10,3808102,1539194,9a4fe1d3-acdf-4b6d-81fe-57401e429cf0,0.999600,0.999600,2022.0000,2025.0000,3.0000,,,afternoon,winter,2024-07-19,7194.842,20240719T160000+1000_Bowra-Dry-A_1539194.flac,harvest_125/65/257/1120/20240719_AAO/20240719T160000+1000_REC.flac,resources/site_257_bowra-dry-a/all_items_annotation/site_257_item_1539194/site_257_item_1539194.csv,https://data.acousticobservatory.org/listen/1539194?start=2010&end=2040,https://data.acousticobservatory.org/library/1539194/audio_events/3808102,candidate,,missing_annotation_frequency_box,false,,,,,
15,Black-faced Cuckooshrike,Coracina novaehollandiae,black_faced_cuckooshrike,100,gt_100,false,6,true,10,18314800,214495,c406134d-8481-4211-a70f-782dea093c14,0.999600,0.999600,4305.0000,4308.0000,3.0000,,,dawn,spring,2019-10-21,7194.749,20191021T060000+1000_Bowra-Dry-A_214495.flac,20200506_65/257/0591/20191021_AAO/20191021T060000+1000_REC.flac,resources/site_257_bowra-dry-a/all_items_annotation/site_257_item_214495/site_257_item_214495.csv,https://data.acousticobservatory.org/listen/214495?start=4290&end=4320,https://data.acousticobservatory.org/library/214495/audio_events/18314800,candidate,,missing_annotation_frequency_box,false,,,,,
15,Black-faced Cuckooshrike,Coracina novaehollandiae,black_faced_cuckooshrike,100,gt_100,false,7,true,10,4925929,1539179,a6ecc236-642a-472e-9840-f21732d7c285,0.999500,0.999500,1065.0000,1068.0000,3.0000,,,morning,winter,2024-07-18,2814.63,20240718T091300+1000_Bowra-Dry-A_1539179.flac,harvest_125/65/257/1120/20240718_AAO/20240718T091300+1000_REC.flac,resources/site_257_bowra-dry-a/all_items_annotation/site_257_item_1539179/site_257_item_1539179.csv,https://data.acousticobservatory.org/listen/1539179?start=1050&end=1080,https://data.acousticobservatory.org/library/1539179/audio_events/4925929,candidate,,missing_annotation_frequency_box,false,,,,,
15,Black-faced Cuckooshrike,Coracina novaehollandiae,black_faced_cuckooshrike,100,gt_100,false,8,true,10,4925949,1539179,a6ecc236-642a-472e-9840-f21732d7c285,0.999300,0.999300,1287.0000,1290.0000,3.0000,,,morning,winter,2024-07-18,2814.63,20240718T091300+1000_Bowra-Dry-A_1539179.flac,harvest_125/65/257/1120/20240718_AAO/20240718T091300+1000_REC.flac,resources/site_257_bowra-dry-a/all_items_annotation/site_257_item_1539179/site_257_item_1539179.csv,https://data.acousticobservatory.org/listen/1539179?start=1260&end=1290,https://data.acousticobservatory.org/library/1539179/audio_events/4925949,candidate,,missing_annotation_frequency_box,false,,,,,
15,Black-faced Cuckooshrike,Coracina novaehollandiae,black_faced_cuckooshrike,100,gt_100,false,9,true,10,15458065,1672236,666b7010-e8c4-410b-8bad-5f8dc9cb569e,0.999300,0.999300,4350.0000,4353.0000,3.0000,,,afternoon,winter,2025-06-05,7194.8423,20250605T120000+1000_Bowra-Dry-A_1672236.flac,harvest_145/65/257/157/20250605_AAO/20250605T120000+1000_REC.flac,resources/site_257_bowra-dry-a/all_items_annotation/site_257_item_1672236/site_257_item_1672236.csv,https://data.acousticobservatory.org/listen/1672236?start=4350&end=4380,https://data.acousticobservatory.org/library/1672236/audio_events/15458065,candidate,,missing_annotation_frequency_box,false,,,,,
15,Black-faced Cuckooshrike,Coracina novaehollandiae,black_faced_cuckooshrike,100,gt_100,false,10,true,10,5251193,4974,5f4c1428-7c2c-4d72-ae9c-931e81bc02ab,0.999300,0.999300,3183.0000,3186.0000,3.0000,,,morning,winter,2019-08-27,7194.749,20190827T080000+1000_Bowra-Dry-A_4974.flac,20190827_AAO/20190827T080000+1000_REC.flac,resources/site_257_bowra-dry-a/all_items_annotation/site_257_item_4974/site_257_item_4974.csv,https://data.acousticobservatory.org/listen/4974?start=3180&end=3210,https://data.acousticobservatory.org/library/4974/audio_events/5251193,candidate,,missing_annotation_frequency_box,false,,,,,
15,Black-faced Cuckooshrike,Coracina novaehollandiae,black_faced_cuckooshrike,100,gt_100,false,11,true,10,3808101,1539194,9a4fe1d3-acdf-4b6d-81fe-57401e429cf0,0.999200,0.999200,2016.0000,2019.0000,3.0000,,,afternoon,winter,2024-07-19,7194.842,20240719T160000+1000_Bowra-Dry-A_1539194.flac,harvest_125/65/257/1120/20240719_AAO/20240719T160000+1000_REC.flac,resources/site_257_bowra-dry-a/all_items_annotation/site_257_item_1539194/site_257_item_1539194.csv,https://data.acousticobservatory.org/listen/1539194?start=2010&end=2040,https://data.acousticobservatory.org/library/1539194/audio_events/3808101,candidate,,missing_annotation_frequency_box,false,,,,,
